CustomerID,average_revenue
14477,1.8827272727272728
14245,3.1156249999999974
12717,5.479464285714285
13544,2.9434482758620693
16257,23.475
15584,3.0699200000000006
17924,3.4473684210526314
16835,4.296999999999999
17396,4.416296296296297
16954,3.3450000000000006
15157,1.8597744360902253
17392,3.41790322580645
14532,5.623437499999997
12727,3.308014184397162
12559,3.9672727272727273
14760,2.892857142857143
17462,3.899285714285715
16766,2.8352941176470594
16947,2.610952380952381
12757,21.313633952254623
15973,6.601666666666667
14437,18.608333333333334
17969,4.701428571428572
17525,6.005555555555556
15164,2.9453398058252427
12523,5.157818181818179
15270,6.078333333333333
17774,3.385923566878979
12401,9.68
16317,2.979420289855073
17972,4.2303225806451605
17926,3.1552380952380954
17265,2.3281889763779513
15658,6.393749999999997
14085,2.4241241685144117
17430,1.9978571428571428
13494,3.6650000000000014
17639,5.514285714285714
13046,6.142857142857142
13516,2.947727272727273
15491,3.872967741935483
13003,2.25
16813,1.7504454342984384
17554,3.0594318181818183
13967,3.6
15093,2.8166071428571406
14589,7.95
15497,3.446875
12943,3.75
16738,1.25
16913,2.07125
13751,3.5300000000000002
17388,4.6979999999999995
14064,1.565975609756098
16801,6.063388429752066
13720,3.179069767441861
17588,5.203043478260869
13994,3.811806451612902
14332,2.116538461538462
12384,7.575666666666666
18085,2.8448275862068977
16274,4.277611940298504
15716,2.288728813559321
16125,3.2092307692307696
18193,4.134444444444445
12755,6.699999999999999
12494,4.189761904761904
12782,3.7884112149532703
13368,4.917586206896552
14715,3.3422535211267617
12854,2.961391304347825
14935,2.622
17508,1.622272727272727
14336,1.6151111111111112
16721,2.363243243243243
12355,4.203846153846154
12837,6.7458333333333345
15850,1.5638144329896912
17001,3.0569822485207085
16532,3.4825000000000004
13782,3.5085217391304346
14101,1.73
14501,2.0541666666666667
14044,2.565693779904305
14410,2.4902439024390226
12362,3.953613138686132
13220,4.531904761904762
15116,2.7622222222222224
15130,2.4200000000000004
16671,2.8033333333333332
13745,0.6534615384615385
17353,1.4499999999999997
16244,2.567252747252746
14180,9.40520161290324
17059,2.657732558139536
18071,2.9980000000000007
14525,3.2487919463087227
13027,0.4000000000000001
14555,3.0109523809523817
13904,1.3238461538461541
17678,2.2356249999999998
12447,3.574230769230769
15840,2.067857142857143
15253,1.6683636363636365
13109,2.7048
15795,3.058095238095239
16455,2.101515151515152
16839,3.0155033557046953
14733,3.977824074074076
16265,3.725846153846154
15503,2.053142857142857
17890,2.4690425531914877
14776,0.9791044776119404
17147,3.4519999999999995
14056,2.8125709219858246
15234,1.6828571428571428
14367,3.1904878048780527
17955,5.631052631578947
14117,1.25
15923,2.8147619047619052
12913,2.9248000000000003
13104,2.1715
16043,4.506923076923077
12373,4.582142857142856
13873,4.582083333333333
13166,2.3642857142857148
15733,4.35
17542,2.5840000000000005
12948,2.946610169491525
14647,2.3720000000000003
14177,4.3606976744186055
12548,6.720000000000001
15105,2.4107920792079214
12453,2.3932558139534894
12885,3.7786111111111103
16053,2.883809523809523
14496,5.65421052631579
15260,3.4398717948717934
12725,4.104166666666667
15332,2.8411428571428576
18113,1.06
15024,2.826451612903225
14419,2.5041747572815516
15062,2.061754385964912
16684,2.52644128113879
15262,3.2950000000000004
17463,2.798812785388126
15855,1.8859999999999992
13139,3.490862068965515
16175,3.5925862068965517
13052,3.2938888888888895
18248,4.023877551020406
16774,2.4555102040816332
15219,9.883333333333333
16012,2.5875531914893624
12868,2.611682242990652
15426,2.6673333333333327
16553,2.2890697674418594
13523,7.165141242937852
14062,2.8256756756756745
12865,3.091041666666667
12705,2.8283045977011483
16885,3.452673267326731
16326,4.94340625
15370,3.893473684210525
13301,2.6376543209876537
12582,5.2318181818181815
15071,4.647692307692308
12597,3.9836915887850437
13946,1.6790909090909094
15132,2.0626923076923083
16834,1.5062500000000003
15073,2.5739473684210528
17709,13.007142857142858
16178,3.19375
13081,2.3467766258246994
15841,1.3984
12601,6.545172413793104
14644,4.759655172413793
16078,4.95
15906,3.4113245033112567
17312,2.3049999999999997
17053,4.327857142857143
17584,3.9069444444444446
14720,5.744594594594594
15485,3.181627906976745
16150,3.1072794117647042
13838,3.102528735632181
13497,3.1625000000000005
14961,2.904132492113563
17496,5.165000000000001
15203,1.2581690140845068
13038,2.7582142857142853
16571,2.243584905660378
15918,2.514250000000001
13524,3.465185185185185
16266,3.934918032786886
15599,1.8890384615384614
16969,2.3821428571428567
16338,3.7345454545454544
15051,2.248741258741258
12662,3.1960775862068957
15363,3.2794117647058827
12731,3.3601083032490955
15563,1.9228205128205125
12951,3.1481538461538454
17071,3.3874324324324294
16431,1.833614457831325
15083,6.67
17928,2.9886956521739134
15440,2.338709677419355
14888,2.2100000000000004
14287,2.097272727272727
15405,3.6000000000000005
14375,1.8789333333333327
14808,4.83140625
13730,3.238139534883721
15920,2.159333333333333
12347,2.6440109890109893
17097,2.644929577464785
15224,3.536875
15454,2.7820000000000005
14871,3.1476530612244895
17811,2.7418807339449582
16303,2.828502994011973
14439,6.4809375
13477,2.598024691358024
13811,40.285714285714285
17029,1.79
15108,4.820491803278686
17423,2.192142857142857
18170,4.247368421052633
17345,2.747241379310345
15267,1.8354545454545452
17448,4287.63
14813,2.8263333333333334
17259,2.334596774193547
16138,7.95
12709,3.7590272373540854
14565,3.9057364341085257
13426,1.9361635220125781
16134,2.018684210526316
14292,3.349351851851851
15938,2.3205555555555555
13584,4.164583333333334
12509,5.564285714285715
15636,3.1712000000000002
14193,2.7240476190476195
16383,2.28343137254902
17603,77.126
17966,1.489411764705883
14128,1.8950000000000002
16698,2.3699999999999997
16370,2.884736842105261
15909,1.8599999999999999
16114,3.34375
15895,1.9845454545454544
17331,10.95
16048,2.8577777777777778
15111,3.6823809523809516
12841,2.382050113895218
12429,3.6307216494845345
18075,3.5574509803921566
18050,2.3099999999999996
14462,2.8596747967479668
17504,3.4732142857142847
12873,4.0375000000000005
17883,2.299517241379307
16131,3.243717948717949
14105,2.91828947368421
17536,12.75
17984,2.0666666666666687
13694,1.989418803418803
17685,2.000923076923077
14587,2.3865885416666672
12652,2.8337254901960787
15696,4.641412429378527
12935,2.049384615384615
16515,2.5943362831858403
15974,2.8154802259886993
14036,4.371842105263157
16242,2.4246779661016924
12881,32.97142857142857
16253,1.7066935483870973
13101,2.9675
16076,2.5151908396946565
13117,2.4343421052631564
13958,7.790000000000001
17869,6.158499999999999
17706,4.341392405063296
16316,5.756282051282056
17400,3.355680751173709
14669,2.7059999999999986
16401,1.4595959595959604
16948,1.1131578947368423
15228,3.186031746031744
16693,4.349833333333333
17486,2.89625
12564,5.576190476190477
16769,4.693749999999998
15815,2.1604081632653065
18036,1.8920833333333344
16230,1.9505714285714293
15152,3.533525179856113
15386,1.3864516129032263
17386,1.6421428571428573
12722,4.4082456140350885
15856,1.8124042879019915
18062,4.48925925925926
12489,5.908000000000001
15940,6.475
16057,4.237761194029848
16159,1.8714285714285712
16475,5.110714285714287
14041,1.870952380952381
13781,4.557058823529412
16469,2.904835164835164
17974,2.0242458100558647
16483,4.410526315789474
13248,2.687307692307693
16682,1.7696666666666667
16984,3.5941626794258426
15922,4.2875000000000005
17547,2.95
15570,3.7577575757575796
12708,4.16362068965517
13488,3.526440281030449
15950,3.559514563106795
17204,4.772985074626862
16148,1.06
16394,1.1233000000000002
14513,2.5761111111111106
15543,2.1992857142857147
15053,1.5770422535211273
18129,2.9250000000000003
13122,2.6365454545454545
14351,4.25
15438,3.5376000000000003
14606,2.8177641984183883
17720,5.434199999999999
14032,2.363552631578947
14608,4.2250000000000005
17692,1.639787234042553
16470,1.923391812865497
12744,109.64580786026204
16073,2.55
13344,5.008487394957982
16609,3.570999999999996
16348,2.8671063829787222
12639,4.918181818181818
14364,3.0260869565217394
17715,0.85
13589,6.701428571428572
14327,2.5875
17019,2.1226495726495713
16145,2.187679324894512
17585,1.3809813084112146
16473,2.5768421052631587
15835,3.073
17730,1.981272727272726
17094,2.533333333333333
13098,2.8323966942148733
13975,2.1989705882352917
14507,3.1330612244897966
14422,2.8102252252252238
15452,2.5898275862068973
14870,3.046153846153847
18191,4.021428571428571
13988,3.0094142259414207
15364,1.9779310344827588
16323,4.15
15925,2.895833333333334
12535,4.451470588235295
16928,2.011877934272299
14775,1.0518333333333332
13295,3.4681818181818183
17819,4.58142857142857
12712,6.6135915492957755
15882,1.9158333333333342
16775,4.644873417721516
18102,11.916235565819864
14051,4.690697674418601
12797,4.445294117647059
14415,2.95153594771242
12980,16.50125
15532,3.940532319391638
14035,2.8103030303030296
14112,2.670115606936417
13132,4.933333333333334
17871,2.132
17176,2.7726666666666664
17242,2.14775
17444,6.5474074074074045
18252,3.129081632653061
15689,3.5
16191,2.2621192052980126
17018,6.223125
15638,4.875
17817,9.14848484848485
16917,3.8733333333333326
15206,2.6833333333333336
14013,1.381764705882353
12937,2.371666666666665
17946,3.1445
13439,1.7253703703703707
12888,5.932857142857143
16657,1.5751923076923082
12910,2.0928000000000004
16637,2.7112499999999997
15163,2.4372413793103447
14453,3.7772727272727282
13517,2.9206293706293707
15700,2.905955056179774
15829,1.052745098039216
16292,2.7121052631578944
12921,2.391417004048586
15061,2.545951219512196
13983,6.108928571428573
18259,3.259523809523809
13000,3.0125806451612913
15046,2.7723188405797097
17861,2.4202690582959643
15549,3.2881896551724115
13549,3.50423076923077
17101,2.8811904761904765
12589,4.502857142857144
16168,3.3249494949494958
15894,2.011951219512196
13034,2.3721621621621622
13531,4.539545454545454
12666,4.03
15719,2.1999680170575724
14828,2.853529411764706
15518,2.4915454545454527
13993,5.632159999999997
14088,5.722779661016956
14534,3.294480286738357
17619,1.8036363636363635
16389,2.7462857142857144
14730,2.525788423153692
18173,2.705806451612903
15388,2.0629999999999997
14538,3.318947368421053
17187,3.7649999999999997
16055,8.9875
12749,5.071428571428571
13575,2.1478260869565213
15014,1.7331428571428578
13895,2.952268907563025
15942,2.657857142857143
12583,3.152509960159363
14210,3.827378640776697
17519,3.1015662650602405
12875,0.17
15159,2.8359583333333362
17739,4.499583333333335
17033,2.2567857142857144
15034,2.9374249999999993
14040,3.8085062240663863
14257,2.8356074766355137
16882,2.7671794871794875
18145,1.801447963800905
16419,4.478076923076922
15199,4.6
12462,4.616944444444443
12857,4.142391304347824
18084,1.62
18068,16.95
14656,2.7684999999999973
17886,2.988348623853211
12580,2.6075000000000004
14154,7.893076923076924
13229,4.0600000000000005
15865,5.611000000000001
15252,2.062727272727273
12556,2.6623140495867768
17377,3.0156324582338927
18041,1.9708227848101267
12870,7.449999999999999
15347,2.2700000000000005
13829,8.5
17771,2.247592592592593
14407,4.02486842105263
17049,3.9918322981366456
14291,2.6237815126050403
14077,2.665952380952381
13357,2.917444444444445
13015,5.035568181818181
15508,3.392608695652171
18133,0.425
15333,2.9637499999999997
17263,2.011304347826087
16038,3.451428571428572
13339,5.235555555555553
14862,2.1545833333333335
13267,3.5101339285714253
16558,3.0396413502109714
17702,1.8698749999999997
15806,2.004193548387097
15027,3.95945945945946
16942,3.0024734982332153
14591,2.8107106598984752
14988,2.546750000000001
12770,2.6249999999999996
17531,4.066000000000002
13643,2.394642857142857
12750,4.620000000000001
12431,3.758333333333333
16754,0.62
13552,4.198099173553717
17859,1.8108000000000002
13489,1.417142857142857
17325,1.6333333333333335
14214,2.2997142857142845
14297,2.446406250000001
15223,3.8315625000000004
14681,7.207142857142857
14853,6.385
12432,10.550833333333333
15506,1.7823170731707327
15746,1.4424137931034482
17135,5.04096153846154
14404,3.0842307692307704
15984,2.74112727272727
14618,4.314117647058824
15811,3.537841726618704
17618,4.282820512820512
14113,2.696500000000001
13859,2.887857142857144
12421,4.438695652173914
15339,2.5075000000000003
15365,4.610993377483447
16573,3.701956521739131
17171,2.38
15393,1.5783333333333331
15245,1.8764044943820228
17398,4.841578947368421
14852,3.056643356643356
13655,3.329642857142858
15582,2.3970454545454554
16369,2.3270338983050842
14451,1.9695412844036704
12473,13.619217877094973
14132,1.7238805970149245
15186,3.38
13093,3.432411764705879
17967,1.8797916666666674
16411,2.0353333333333334
15987,2.1546428571428575
16949,8.340983606557378
14540,3.8622368421052626
13717,2.1473786407766995
13085,3.4786206896551732
13951,3.489230769230769
14628,4.545416666666668
17589,2.17482213438735
15747,2.459569892473118
17551,2.5411627906976744
14978,4.517685185185193
14676,1.7490909090909093
14903,2.808489010989015
16871,3.651438848920862
17556,4.778333333333333
18143,2.728360655737705
12791,8.425
12474,2.914004376367617
15602,2.9414814814814823
15002,2.539478260869564
15628,2.2825477707006363
17744,0.8938686131386863
15208,4.789069767441861
13397,4.024358974358975
13168,3.1857142857142837
12834,4.893888888888889
12994,4.175479452054794
15648,4.623214285714288
13249,3.430869565217392
16960,2.017425742574258
17268,1.0066666666666666
15237,2.520404040404039
16610,1.2966666666666666
18227,8.65
16006,1.5775
17124,3.435625000000001
17155,2.5680000000000005
12704,7.174444444444445
13106,4.25
12828,3.09
17267,3.401315789473684
15465,6.925288461538462
15304,7.0346153846153845
17179,2.314375000000001
14841,3.194565217391302
17457,3.2210526315789476
15059,3.1580334728033455
12414,8.57
14600,5.362800000000001
15764,2.8345744680851053
12408,3.1281415929203535
16967,1.1404761904761909
17866,3.4549999999999996
,8.07657691738297
15544,1.5951340996168568
17238,2.6882685512367526
14205,4.1833333333333345
17790,3.126894736842103
16458,1.763366336633664
15587,2.9166666666666665
18171,5.122499999999998
12565,2.411
14470,4.838837209302324
16668,1.283
14350,2.2119047619047625
13743,1.1280952380952376
17874,4.042340425531915
13316,4.319204545454543
14195,5.35
14998,2.4524
18018,3.811379310344828
14972,4.947222222222223
18118,2.5641588785046707
17596,1.915481481481481
17682,2.4436134453781517
12853,4.256428571428571
15724,3.625
13226,2.7118750000000005
13571,1.7267741935483851
16965,2.3357692307692313
15704,3.2270085470085434
13887,3.8542105263157898
15076,3.0477551020408176
15537,3.862083333333334
14847,3.753076923076923
14079,3.2733333333333334
18168,3.290928571428568
16393,2.0022905027932953
17675,3.5737864077669936
14355,2.85
17307,1.06
12867,1.3411433756805804
15562,3.45
12574,5.200000000000001
17574,3.31625
14163,4.738076923076923
12360,3.549689922480618
17157,2.76
17025,2.0066666666666664
17894,2.79424870466321
15996,4.014580152671754
16907,3.786622516556291
12346,1.04
17889,3.4580952380952383
16214,4.5254545454545445
13533,1.9332894736842106
16643,3.6359259259259264
14338,3.7914705882352955
12461,4.258857142857144
14213,4.89
17091,3.218282828282826
17937,3.473255813953489
18037,3.598421052631579
14290,3.6520388349514548
15482,3.8029921259842516
12500,5.876153846153846
17517,2.538181818181818
12993,2.1377777777777776
16061,29.95
13712,1.2349999999999999
14198,4.646363636363637
13529,5.598666666666667
15098,8055.779999999999
13583,2.0120754716981133
13991,1.5198837209302334
14031,4.593875968992251
17198,2.8972916666666655
15044,4.678503253796105
12576,2.4106741573033714
14603,1.65
16780,2.5930000000000013
13120,2.55
15852,3.355
14542,5.409999999999999
16113,2.6510000000000002
14104,7.933809523809523
16305,1.683181818181818
15639,4.308400000000001
14495,2.0083333333333333
17976,3.5319999999999983
13880,2.6883030303030293
17419,4.157067307692307
15547,2.603304843304846
18044,4.241406249999998
14150,1.6823076923076923
14643,1.4838235294117652
15171,3.4214285714285713
13659,3.8076851851851843
14389,1.98516129032258
15812,5.051707317073171
17830,6.01304347826087
15145,3.4137313432835823
17058,3.765322580645161
18235,2.146442307692308
16756,3.6584615384615384
15238,4.7996153846153815
12743,3.038582089552236
18074,4.7807692307692315
17732,4.949444444444445
14396,2.6268493150684935
16327,2.0900626959247637
13784,2.6380645161290324
17609,2.3152521008403353
16745,1.9252793296089366
17560,3.3070370370370368
15753,0.55
17789,3.9714285714285715
17652,3.4354074074074044
14408,1.89252336448598
17698,2.1374999999999997
14273,2.4848275862068965
15128,2.1806306306306302
12871,2.110909090909091
14500,6.214285714285714
15280,0.8043749999999998
13154,611.86
12644,2.804516129032259
16353,3.010851063829788
16863,1.6564285714285714
16081,2.797621145374448
14735,3.704926829268289
15939,1.8263636363636355
14248,3.0525
13630,2.108375
13675,1.9028
17394,3.4425
16116,4.526857142857142
12409,3.5266666666666664
12472,2.4811253196930916
15646,2.937500000000001
17757,2.75172506738545
17949,9.206708860759496
14282,1.6003205128205122
12481,3.401100917431189
13959,2.2039130434782614
16805,1.7842857142857136
17980,2.2036666666666673
14472,2.7660142348754464
15607,1.1753846153846153
13634,3.3305851063829754
12356,3.201186440677965
13581,4.4799999999999995
12435,5.479166666666667
12955,1.6991256830601096
18080,1.9
16806,2.859029126213591
16226,1.7675
16185,3.302258064516129
16587,6.707692307692309
13213,2.6781521739130425
13300,2.4695454545454543
14156,4.608654929577459
17655,4.731397849462366
17629,2.0991935483870963
12578,3.108333333333333
13049,3.9335714285714283
16767,1.612297297297297
15114,1.5530964467005075
15133,2.2120689655172416
16979,3.5947252747252736
15241,1.9186486486486487
15367,2.9739583333333326
14339,1.9549999999999994
12863,4.228333333333333
13384,3.2063225806451614
16247,2.711249999999999
12917,4.95
16098,4.424626865671641
14896,2.397906976744186
15626,1.646938775510204
16716,7.416666666666667
14475,3.4806382978723405
17843,3.2051351351351354
12654,4.420526315789474
15695,2.887272727272728
13239,1.5186363636363638
14890,2.907142857142857
13892,1.1092592592592592
16319,5.616666666666667
13456,3.522307692307693
16446,1.7650000000000001
17759,2.266947368421053
17948,2.49
13047,4.072959183673467
15311,2.516158169409859
16122,1.5831578947368423
13802,2.8284848484848473
17634,3.726700336700341
16655,2.5755172413793113
16315,5.351428571428571
15057,3.5916
17705,3.1722222222222234
15785,3.249885057471263
12365,30.347826086956523
15590,30.19
13509,1.3643181818181822
14483,2.062
13654,2.526686746987951
12593,2.652380952380952
12974,7.700000000000001
14823,4.234714285714283
13761,2.9494285714285713
12919,2.771538461538462
16147,3.9104545454545456
16552,4.109999999999999
17572,3.158333333333333
16926,6.9785714285714295
13652,3.123333333333334
12877,1.8988961038961032
13029,7.388
12651,2.2444444444444445
14657,2.790314960629921
17571,2.758227424749164
17864,1.8047058823529418
14640,3.8883185840707966
13242,2.08
12358,8.27421052631579
18099,2.138947368421053
16719,3.9091133004926104
17722,3.271083333333331
13982,2.247478260869566
17230,3.708219178082192
15797,4.23125
17515,3.740804597701149
14006,2.3706666666666667
17362,2.991142857142857
16842,3.1703125
13044,3.2587878787878792
16014,2.793918918918916
14004,2.8440350877192984
17080,3.463333333333333
13650,3.2259183673469396
15408,4.476176470588236
14403,6.714230769230768
14649,2.5479899497487413
12562,3.1882142857142863
12904,3.0850000000000004
12424,2.7806666666666677
17899,2.384375
14918,3.492666666666667
12981,1.6235
15247,2.0833333333333335
16905,3.6391387559808597
12567,3.363606911447086
13094,1.277
15039,3.1907957559681615
13786,1.8928571428571428
17324,2.7655999999999996
14524,4.042660098522165
16746,2.7709734513274373
14533,1.4536923076923078
15189,4.361077586206896
17373,1.8789473684210525
13908,2.8630158730158723
13803,2.922941176470588
17594,1.9409999999999996
14152,1.1376000000000002
14145,4.95
12821,2.4983333333333335
13737,3.848666666666667
14522,2.5317647058823534
13466,3.2366666666666664
13791,1.2523529411764704
12691,5.0359375
12849,2.8945098039215686
16697,4.640476190476191
16146,2.0944827586206896
16099,1.8684615384615386
17615,3.9107142857142856
17429,2.1107142857142867
18241,3.2584761904761894
16764,2.3796935933147716
13408,3.2225548902195613
17760,2.2716
12605,1.8
18008,3.8000000000000003
14548,2.55
16612,3.2346969696969703
14276,2.573200000000001
13345,5.672727272727275
13722,2.9234883720930216
16628,2.4241176470588237
17991,4.91
14353,1.3666666666666665
14280,4.73375
16829,3.01909090909091
15901,2.099568965517242
15752,1.7525242718446599
15916,3.836249999999997
15379,2.5747448979591807
14662,2.380238095238095
12929,7.7444444444444445
12956,4.365263157894737
13955,3.016060606060606
12909,6.693854166666668
16142,2.876756756756758
18213,1.501333333333333
18121,1.865
13388,5.821666666666668
14527,5.931394658753691
14001,3.5540000000000007
17964,2.6801923076923084
15823,5.011176470588236
17026,4.035
13579,4.260434782608696
16235,4.808958333333332
14541,2.4640540540540536
16133,3.203561643835617
12350,3.841176470588235
18087,122.55285714285715
15755,3.186577181208051
12520,3.3941290322580624
13216,1.448
14476,3.2710526315789483
18177,1.8825333333333336
17120,4.396111111111111
16358,1.8943636363636362
15825,8.839500000000001
14716,1.395636363636364
17968,1.929176470588234
13065,5.222142857142858
17062,2.1590140845070427
15889,2.889999999999998
18219,4.31069565217391
14825,2.743884297520661
13050,3.080971563981045
12591,3.780769230769231
15031,3.165135135135134
17138,4.90625
15832,2.310185185185186
13485,2.425217391304348
15668,1.06
15117,2.2233749999999994
15862,2.737891156462584
16770,2.2864383561643824
16995,1.25
16402,2.6683333333333312
12808,4.046071428571429
15018,7.5525
14952,3.5011409395973145
13148,3.6597982708933756
16726,2.174432432432431
13458,2.4556091370558377
13629,2.324237288135594
15218,3.09301204819277
16333,1.0662222222222224
13453,4.5464705882352945
12598,2.8275939849624057
14165,3.2376
18040,3.0710526315789473
14482,2.4423611111111097
16457,2.6700000000000004
18150,2.3235135135135137
16880,3.740617977528088
17879,3.6383333333333336
12830,2.7569230769230764
14143,5.485714285714286
13355,2.7259375
17567,2.3574576271186434
17884,1.9159829059829052
17888,2.6911111111111112
12515,6.781250000000001
15464,4.210891719745226
16424,4.748333333333334
17095,6.518701298701298
14242,3.7206250000000005
13493,12.89625
13884,3.5391666666666675
13452,295.0
13772,2.4638983050847454
18246,4.71
17703,1.642727272727273
13255,4.816428571428572
15012,2.613515625
15038,4.119624060150373
13807,5.1499999999999995
18077,1.824977973568281
16016,3.075569620253162
13496,3.1038888888888896
17913,2.434237288135593
15415,1.7456250000000004
18093,1.6597368421052634
16509,7.6230769230769235
14473,4.107142857142857
15400,2.069230769230769
14645,3.6220000000000008
16777,3.6038000000000006
17906,3.8249999999999997
13752,3.070131578947367
14619,4.768181818181818
14905,2.321111111111111
13417,6.356428571428572
13657,2.993125
15314,1.7137500000000003
13291,2.6642857142857155
13805,0.5930769230769231
16539,3.8933333333333335
17787,2.847089552238805
17691,3.4026315789473687
15649,4.25
12423,2.8972222222222217
14889,2.26
13911,2.389189189189188
12561,2.9643750000000004
14586,0.6451851851851852
12613,2.930736196319018
15230,1.7817391304347836
12457,5.181911764705882
12506,3.195652173913045
14034,2.3206521739130435
16929,2.07961038961039
17873,4.5721739130434775
14800,2.2150510204081644
15194,2.431901840490796
17812,3.0296453900709217
13199,2.6354166666666674
17314,2.41235294117647
16297,2.7295652173913045
15410,3.8858196721311455
17045,4.968181818181819
14038,1.928817204301076
12353,6.074999999999999
13917,2.0222222222222226
16464,2.5087711864406765
15342,2.3046153846153845
13016,3.173191489361702
16218,1.751444444444445
17643,4.01875
15514,2.4681651376146787
13948,3.9499999999999997
15468,4.714137931034483
16899,3.388559999999999
15394,3.239647058823528
14209,5.255227272727268
14880,3.7380851063829788
15319,3.2412500000000004
18183,3.529772727272728
14818,3.7514583333333333
17669,1.8576470588235292
17160,1.6480349344978173
14931,18.834761904761905
17718,4.191666666666666
17455,2.8249999999999997
17900,2.5727272727272723
13919,2.6654545454545455
13305,3.3620987654320977
14932,9.449411764705884
12989,3.1339705882352944
17126,1.890610687022897
13008,1.675333333333333
13221,5.014393939393937
16554,3.4258108108108107
15110,6.995
13703,9.95
14431,5.630909090909092
12679,3.8416071428571428
14535,2.514474474474472
13711,3.7800000000000002
14551,4.702000000000001
17166,3.52
12815,5.401489361702126
18265,5.2465217391304355
18237,2.9577049180327877
15374,3.8166666666666664
17069,2.7839610389610376
14060,1.4356650246305416
17965,3.4882370820668682
13097,4.317757437070945
13869,2.9445928338762224
17742,8.895333333333333
16351,1.9875
14616,3.44
12836,4.287828571428573
17291,7.65
16592,2.2295045045045043
14499,1.9600515463917538
15049,1.83
17781,5.5566666666666675
15530,2.8435185185185183
14246,2.9734666666666665
17505,2.953269230769231
13856,1.3523529411764708
14584,3.511485148514849
16461,4.073939393939395
18081,3.84
16781,5.355263157894737
12839,1.9275316455696185
15329,3.870967741935485
14414,0.9455102040816327
16387,3.16
13328,1.8776470588235288
13707,4.463333333333332
16187,2.1714141414141417
16495,3.2181443298969064
16080,1.7827272727272727
13577,3.0488235294117643
17245,2.9055555555555554
13418,2.9488535031847123
14264,6.554736842105264
12686,3.258571428571429
13136,2.9518705035971218
13890,3.4611403508771916
14334,3.349570552147238
18190,4.305625
16678,1.917470588235293
18211,2.451904761904762
16377,0.534
17043,3.1436274509803903
16341,1.780357142857143
16893,2.597111111111112
14448,2.7175000000000002
17524,1.5916666666666668
12370,2.800299401197605
15204,2.404444444444445
12775,3.844328358208955
13381,3.0689017341040454
15236,1.638666666666667
17323,1.4436764705882354
13792,3.546153846153847
12817,12.0725
15106,2.519215686274509
16626,4.071521739130431
15457,1.8825862068965524
17550,2.978095238095238
14311,5.472962962962963
15172,2.087909090909091
17630,7.824999999999999
17384,3.249333333333333
15585,2.2641935483870976
13461,1.5685185185185182
17694,2.6086666666666667
13767,3.7478195488721866
14237,7.122222222222222
15834,4.528514492753622
17191,2.565063291139239
13615,3.369166666666668
14620,3.0743333333333336
17535,1.4730769230769232
13026,0.8532558139534885
14066,4.364285714285715
18108,4.55
13282,4.65175
17483,3.264761904761905
15505,2.354444444444445
13827,3.7441935483870967
17935,1.8672413793103448
16891,3.125320197044333
15953,2.8125242718446595
18092,3.691777777777778
14709,2.7662944162436514
15460,2.828275862068966
15885,5.686111111111112
13133,5.3428571428571425
13157,1.870224719101124
15632,2.745875706214686
14326,2.9611111111111112
17898,1.4814285714285715
